GEO_ID,NAME,B11001_001E
8600000US13406,ZCTA5 13406,313
8600000US13407,ZCTA5 13407,2040
8600000US13408,ZCTA5 13408,972
8600000US13409,ZCTA5 13409,865
8600000US13410,ZCTA5 13410,98
8600000US13411,ZCTA5 13411,1266
8600000US13413,ZCTA5 13413,6393
8600000US13415,ZCTA5 13415,27
8600000US13416,ZCTA5 13416,856
8600000US13417,ZCTA5 13417,1667
8600000US13418,ZCTA5 13418,111
8600000US13420,ZCTA5 13420,439
8600000US13421,ZCTA5 13421,5404
8600000US13424,ZCTA5 13424,873
8600000US13425,ZCTA5 13425,889
8600000US13428,ZCTA5 13428,608
8600000US13431,ZCTA5 13431,661
8600000US13433,ZCTA5 13433,652
8600000US13435,ZCTA5 13435,105
8600000US13436,ZCTA5 13436,30
8600000US13437,ZCTA5 13437,145
8600000US13438,ZCTA5 13438,1406
8600000US13439,ZCTA5 13439,1477
8600000US13440,ZCTA5 13440,16261
8600000US13441,ZCTA5 13441,103
8600000US13450,ZCTA5 13450,28
8600000US13452,ZCTA5 13452,1797
8600000US13454,ZCTA5 13454,288
8600000US13456,ZCTA5 13456,1655
8600000US13459,ZCTA5 13459,1009
8600000US13460,ZCTA5 13460,1835
8600000US13461,ZCTA5 13461,1237
8600000US13464,ZCTA5 13464,588
8600000US13468,ZCTA5 13468,188
8600000US13469,ZCTA5 13469,468
8600000US13470,ZCTA5 13470,277
8600000US13471,ZCTA5 13471,1244
8600000US13472,ZCTA5 13472,43
8600000US13473,ZCTA5 13473,268
8600000US13475,ZCTA5 13475,5
8600000US13476,ZCTA5 13476,1491
8600000US13477,ZCTA5 13477,436
8600000US13478,ZCTA5 13478,1160
8600000US13480,ZCTA5 13480,1429
8600000US13483,ZCTA5 13483,136
8600000US13484,ZCTA5 13484,85
8600000US13485,ZCTA5 13485,446
8600000US13486,ZCTA5 13486,395
8600000US13488,ZCTA5 13488,56
8600000US13489,ZCTA5 13489,273
8600000US13490,ZCTA5 13490,654
8600000US13491,ZCTA5 13491,1364
8600000US13492,ZCTA5 13492,4818
8600000US13493,ZCTA5 13493,735
8600000US13494,ZCTA5 13494,125
8600000US13495,ZCTA5 13495,847
8600000US13501,ZCTA5 13501,13775
8600000US13502,ZCTA5 13502,12936
8600000US13601,ZCTA5 13601,15076
8600000US13602,ZCTA5 13602,83
8600000US13603,ZCTA5 13603,3222
8600000US13605,ZCTA5 13605,1940
8600000US13606,ZCTA5 13606,1043
8600000US13607,ZCTA5 13607,684
8600000US13608,ZCTA5 13608,572
8600000US13612,ZCTA5 13612,1000
8600000US13613,ZCTA5 13613,1119
8600000US13614,ZCTA5 13614,119
8600000US13615,ZCTA5 13615,385
8600000US13616,ZCTA5 13616,705
8600000US13617,ZCTA5 13617,3566
8600000US13618,ZCTA5 13618,747
8600000US13619,ZCTA5 13619,4080
8600000US13620,ZCTA5 13620,762
8600000US13621,ZCTA5 13621,229
8600000US13622,ZCTA5 13622,952
8600000US13623,ZCTA5 13623,15
8600000US13624,ZCTA5 13624,1897
8600000US13625,ZCTA5 13625,760
8600000US13626,ZCTA5 13626,897
8600000US13628,ZCTA5 13628,92
8600000US13630,ZCTA5 13630,533
8600000US13633,ZCTA5 13633,124
8600000US13634,ZCTA5 13634,1507
8600000US13635,ZCTA5 13635,445
8600000US13636,ZCTA5 13636,74
8600000US13637,ZCTA5 13637,1745
8600000US13638,ZCTA5 13638,130
8600000US13639,ZCTA5 13639,110
8600000US13640,ZCTA5 13640,165
8600000US13641,ZCTA5 13641,23
8600000US13642,ZCTA5 13642,3855
8600000US13643,ZCTA5 13643,13
8600000US13646,ZCTA5 13646,873
8600000US13647,ZCTA5 13647,34
8600000US13648,ZCTA5 13648,896
8600000US13650,ZCTA5 13650,627
8600000US13651,ZCTA5 13651,58
8600000US13652,ZCTA5 13652,619
8600000US13654,ZCTA5 13654,872
8600000US13655,ZCTA5 13655,1440
8600000US13656,ZCTA5 13656,964
8600000US13658,ZCTA5 13658,908
8600000US13659,ZCTA5 13659,171
8600000US13660,ZCTA5 13660,618
8600000US13661,ZCTA5 13661,558
8600000US13662,ZCTA5 13662,7209
8600000US13664,ZCTA5 13664,133
8600000US13665,ZCTA5 13665,331
8600000US13666,ZCTA5 13666,82
8600000US13667,ZCTA5 13667,1263
8600000US13668,ZCTA5 13668,1384
8600000US13669,ZCTA5 13669,6100
8600000US13670,ZCTA5 13670,197
8600000US13672,ZCTA5 13672,239
8600000US13673,ZCTA5 13673,891
8600000US13674,ZCTA5 13674,32
8600000US13675,ZCTA5 13675,36
8600000US13676,ZCTA5 13676,5402
8600000US13677,ZCTA5 13677,8
8600000US13678,ZCTA5 13678,192
8600000US13679,ZCTA5 13679,655
8600000US13680,ZCTA5 13680,522
8600000US13681,ZCTA5 13681,381
8600000US13682,ZCTA5 13682,282
8600000US13684,ZCTA5 13684,408
8600000US13685,ZCTA5 13685,1118
8600000US13687,ZCTA5 13687,197
8600000US13690,ZCTA5 13690,321
8600000US13691,ZCTA5 13691,1228
8600000US13692,ZCTA5 13692,22
8600000US13693,ZCTA5 13693,191
8600000US13694,ZCTA5 13694,591
8600000US13695,ZCTA5 13695,39
8600000US13696,ZCTA5 13696,37
8600000US13697,ZCTA5 13697,843
8600000US13730,ZCTA5 13730,1260
8600000US13731,ZCTA5 13731,459
8600000US13732,ZCTA5 13732,3103
8600000US13733,ZCTA5 13733,2073
8600000US13734,ZCTA5 13734,736
8600000US13736,ZCTA5 13736,856
8600000US13739,ZCTA5 13739,352
8600000US13740,ZCTA5 13740,239
8600000US13743,ZCTA5 13743,1379
8600000US13744,ZCTA5 13744,454
8600000US13746,ZCTA5 13746,836
8600000US13748,ZCTA5 13748,1610
8600000US13750,ZCTA5 13750,411
8600000US13751,ZCTA5 13751,73
8600000US13752,ZCTA5 13752,301
8600000US13753,ZCTA5 13753,1823
8600000US13754,ZCTA5 13754,1361
8600000US13755,ZCTA5 13755,490
8600000US13756,ZCTA5 13756,193
8600000US13757,ZCTA5 13757,524
8600000US13760,ZCTA5 13760,18753
8600000US13774,ZCTA5 13774,66
8600000US13775,ZCTA5 13775,765
8600000US13776,ZCTA5 13776,256
8600000US13777,ZCTA5 13777,137
8600000US13778,ZCTA5 13778,2380
8600000US13780,ZCTA5 13780,381
8600000US13782,ZCTA5 13782,326
8600000US13783,ZCTA5 13783,1121
8600000US13784,ZCTA5 13784,39
8600000US13786,ZCTA5 13786,187
8600000US13787,ZCTA5 13787,1460
8600000US13788,ZCTA5 13788,381
8600000US13790,ZCTA5 13790,7619
8600000US13794,ZCTA5 13794,16
8600000US13795,ZCTA5 13795,1309
8600000US13796,ZCTA5 13796,571
8600000US13797,ZCTA5 13797,836
8600000US13801,ZCTA5 13801,633
8600000US13802,ZCTA5 13802,254
8600000US13803,ZCTA5 13803,1474
8600000US13804,ZCTA5 13804,140
8600000US13806,ZCTA5 13806,115
8600000US13807,ZCTA5 13807,514
8600000US13808,ZCTA5 13808,565
8600000US13809,ZCTA5 13809,684
8600000US13810,ZCTA5 13810,515
8600000US13811,ZCTA5 13811,1601
8600000US13812,ZCTA5 13812,926
8600000US13813,ZCTA5 13813,304
8600000US13815,ZCTA5 13815,5615
8600000US13820,ZCTA5 13820,7698
8600000US13825,ZCTA5 13825,1244
8600000US13826,ZCTA5 13826,15
8600000US13827,ZCTA5 13827,5083
8600000US13830,ZCTA5 13830,2258
8600000US13832,ZCTA5 13832,241
8600000US13833,ZCTA5 13833,1496
8600000US13834,ZCTA5 13834,86
8600000US13835,ZCTA5 13835,454
8600000US13838,ZCTA5 13838,1692
8600000US13839,ZCTA5 13839,507
8600000US13841,ZCTA5 13841,254
8600000US13842,ZCTA5 13842,212
8600000US13843,ZCTA5 13843,845
8600000US13844,ZCTA5 13844,284
8600000US13845,ZCTA5 13845,63
8600000US13846,ZCTA5 13846,145
8600000US13847,ZCTA5 13847,28
8600000US13849,ZCTA5 13849,1852
8600000US13850,ZCTA5 13850,8936
8600000US13856,ZCTA5 13856,2727
8600000US13859,ZCTA5 13859,82
8600000US13860,ZCTA5 13860,7
8600000US13861,ZCTA5 13861,127
8600000US13862,ZCTA5 13862,1699
8600000US13863,ZCTA5 13863,238
8600000US13864,ZCTA5 13864,447
8600000US13865,ZCTA5 13865,2512
8600000US13901,ZCTA5 13901,8108
8600000US13902,ZCTA5 13902,8
8600000US13903,ZCTA5 13903,7649
8600000US13904,ZCTA5 13904,3887
8600000US13905,ZCTA5 13905,11194
8600000US14001,ZCTA5 14001,4064
8600000US14004,ZCTA5 14004,4219
8600000US14005,ZCTA5 14005,661
8600000US14006,ZCTA5 14006,4162
8600000US14008,ZCTA5 14008,581
8600000US14009,ZCTA5 14009,2381
8600000US14011,ZCTA5 14011,2783
8600000US14012,ZCTA5 14012,886
8600000US14013,ZCTA5 14013,709
8600000US14020,ZCTA5 14020,9658
8600000US14024,ZCTA5 14024,604
8600000US14025,ZCTA5 14025,1539
8600000US14026,ZCTA5 14026,320
8600000US14028,ZCTA5 14028,743
8600000US14030,ZCTA5 14030,738
8600000US14031,ZCTA5 14031,4187
8600000US14032,ZCTA5 14032,3132
8600000US14033,ZCTA5 14033,752
8600000US14034,ZCTA5 14034,726
8600000US14035,ZCTA5 14035,30
8600000US14036,ZCTA5 14036,2080
8600000US14037,ZCTA5 14037,437
8600000US14039,ZCTA5 14039,35
8600000US14040,ZCTA5 14040,712
8600000US14041,ZCTA5 14041,75
8600000US14042,ZCTA5 14042,1630
8600000US14043,ZCTA5 14043,10981
8600000US14047,ZCTA5 14047,2523
8600000US14048,ZCTA5 14048,6311
8600000US14051,ZCTA5 14051,7991
8600000US14052,ZCTA5 14052,6816
8600000US14054,ZCTA5 14054,622
8600000US14055,ZCTA5 14055,593
8600000US14057,ZCTA5 14057,3197
8600000US14058,ZCTA5 14058,753
8600000US14059,ZCTA5 14059,4155
8600000US14060,ZCTA5 14060,188
8600000US14061,ZCTA5 14061,119
8600000US14062,ZCTA5 14062,1310
8600000US14063,ZCTA5 14063,5130
8600000US14065,ZCTA5 14065,635
8600000US14066,ZCTA5 14066,534
8600000US14067,ZCTA5 14067,1951
8600000US14068,ZCTA5 14068,2663
8600000US14069,ZCTA5 14069,313
8600000US14070,ZCTA5 14070,2235
8600000US14072,ZCTA5 14072,8501
8600000US14075,ZCTA5 14075,18463
8600000US14080,ZCTA5 14080,1800
8600000US14081,ZCTA5 14081,1328
8600000US14082,ZCTA5 14082,219
8600000US14085,ZCTA5 14085,2628
8600000US14086,ZCTA5 14086,13231
8600000US14091,ZCTA5 14091,405
8600000US14092,ZCTA5 14092,4804
8600000US14094,ZCTA5 14094,20291
8600000US14098,ZCTA5 14098,1298
8600000US14101,ZCTA5 14101,715
8600000US14102,ZCTA5 14102,455
8600000US14103,ZCTA5 14103,4618
8600000US14105,ZCTA5 14105,1827
8600000US14108,ZCTA5 14108,2227
8600000US14109,ZCTA5 14109,0
8600000US14111,ZCTA5 14111,1314
8600000US14112,ZCTA5 14112,44
8600000US14113,ZCTA5 14113,230
8600000US14120,ZCTA5 14120,18671
8600000US14125,ZCTA5 14125,1435
8600000US14126,ZCTA5 14126,223
8600000US14127,ZCTA5 14127,12158
8600000US14129,ZCTA5 14129,548
8600000US14130,ZCTA5 14130,67
8600000US14131,ZCTA5 14131,2086
8600000US14132,ZCTA5 14132,2271
8600000US14134,ZCTA5 14134,47
8600000US14135,ZCTA5 14135,43
8600000US14136,ZCTA5 14136,1955
8600000US14138,ZCTA5 14138,729
8600000US14139,ZCTA5 14139,865
8600000US14141,ZCTA5 14141,3173
8600000US14143,ZCTA5 14143,433
8600000US14145,ZCTA5 14145,746
8600000US14150,ZCTA5 14150,18818
8600000US14167,ZCTA5 14167,693
8600000US14168,ZCTA5 14168,6
8600000US14169,ZCTA5 14169,63
8600000US14170,ZCTA5 14170,1211
8600000US14171,ZCTA5 14171,768
8600000US14172,ZCTA5 14172,1290
8600000US14173,ZCTA5 14173,101
8600000US14174,ZCTA5 14174,2285
8600000US14201,ZCTA5 14201,5592
8600000US14202,ZCTA5 14202,1769
8600000US14203,ZCTA5 14203,1104
8600000US14204,ZCTA5 14204,4146
8600000US14206,ZCTA5 14206,8957
8600000US14207,ZCTA5 14207,9326
8600000US14208,ZCTA5 14208,4178
8600000US14209,ZCTA5 14209,3837
8600000US14210,ZCTA5 14210,6088
8600000US14211,ZCTA5 14211,9420
8600000US14212,ZCTA5 14212,4617
8600000US14213,ZCTA5 14213,9148
8600000US14214,ZCTA5 14214,7928
8600000US14215,ZCTA5 14215,16710
8600000US14216,ZCTA5 14216,10378
8600000US14217,ZCTA5 14217,10921
8600000US14218,ZCTA5 14218,7965
8600000US14219,ZCTA5 14219,5546
8600000US14220,ZCTA5 14220,9564
8600000US14221,ZCTA5 14221,23245
8600000US14222,ZCTA5 14222,6556
8600000US14223,ZCTA5 14223,9798
8600000US14224,ZCTA5 14224,17826
8600000US14225,ZCTA5 14225,15260
8600000US14226,ZCTA5 14226,12826
8600000US14227,ZCTA5 14227,10201
8600000US14228,ZCTA5 14228,9334
8600000US14261,ZCTA5 14261,4
8600000US14301,ZCTA5 14301,5574
8600000US14302,ZCTA5 14302,30
8600000US14303,ZCTA5 14303,2503
8600000US14304,ZCTA5 14304,13019
8600000US14305,ZCTA5 14305,7155
8600000US14411,ZCTA5 14411,4994
8600000US14414,ZCTA5 14414,3056
8600000US14415,ZCTA5 14415,77
8600000US14416,ZCTA5 14416,1423
8600000US14418,ZCTA5 14418,507
8600000US14420,ZCTA5 14420,7245
8600000US14422,ZCTA5 14422,923
8600000US14423,ZCTA5 14423,1831
8600000US14424,ZCTA5 14424,12118
8600000US14425,ZCTA5 14425,4905
8600000US14427,ZCTA5 14427,821
8600000US14428,ZCTA5 14428,2854
8600000US14432,ZCTA5 14432,2263
8600000US14433,ZCTA5 14433,1527
8600000US14435,ZCTA5 14435,1208
8600000US14437,ZCTA5 14437,3984
8600000US14441,ZCTA5 14441,115
8600000US14445,ZCTA5 14445,3386
8600000US14450,ZCTA5 14450,17245
8600000US14454,ZCTA5 14454,3180
8600000US14456,ZCTA5 14456,7496
8600000US14462,ZCTA5 14462,185
8600000US14464,ZCTA5 14464,2807
8600000US14466,ZCTA5 14466,655
8600000US14467,ZCTA5 14467,4031
8600000US14468,ZCTA5 14468,6781
8600000US14469,ZCTA5 14469,2544
8600000US14470,ZCTA5 14470,3177
8600000US14471,ZCTA5 14471,993
8600000US14472,ZCTA5 14472,3301
8600000US14475,ZCTA5 14475,163
8600000US14476,ZCTA5 14476,951
8600000US14477,ZCTA5 14477,585
8600000US14478,ZCTA5 14478,257
8600000US14479,ZCTA5 14479,68
8600000US14480,ZCTA5 14480,329
8600000US14481,ZCTA5 14481,735
8600000US14482,ZCTA5 14482,3406
8600000US14485,ZCTA5 14485,1603
8600000US14486,ZCTA5 14486,152
8600000US14487,ZCTA5 14487,2380
8600000US14489,ZCTA5 14489,2735
8600000US14502,ZCTA5 14502,4233
8600000US14504,ZCTA5 14504,774
8600000US14505,ZCTA5 14505,2033
8600000US14506,ZCTA5 14506,556
8600000US14507,ZCTA5 14507,420
8600000US14510,ZCTA5 14510,2159
8600000US14511,ZCTA5 14511,168
8600000US14512,ZCTA5 14512,1896
8600000US14513,ZCTA5 14513,5749
8600000US14514,ZCTA5 14514,2676
8600000US14516,ZCTA5 14516,955
8600000US14517,ZCTA5 14517,1232
8600000US14519,ZCTA5 14519,4998
8600000US14521,ZCTA5 14521,1008
8600000US14522,ZCTA5 14522,3911
8600000US14525,ZCTA5 14525,985
8600000US14526,ZCTA5 14526,8276
8600000US14527,ZCTA5 14527,4668
8600000US14529,ZCTA5 14529,36
8600000US14530,ZCTA5 14530,2183
8600000US14532,ZCTA5 14532,1686
8600000US14533,ZCTA5 14533,879
8600000US14534,ZCTA5 14534,11817
8600000US14536,ZCTA5 14536,270
8600000US14537,ZCTA5 14537,59
8600000US14539,ZCTA5 14539,38
8600000US14541,ZCTA5 14541,927
8600000US14542,ZCTA5 14542,34
8600000US14543,ZCTA5 14543,1234
8600000US14544,ZCTA5 14544,729
8600000US14545,ZCTA5 14545,69
8600000US14546,ZCTA5 14546,1991
8600000US14548,ZCTA5 14548,1579
8600000US14549,ZCTA5 14549,51
8600000US14550,ZCTA5 14550,629
8600000US14551,ZCTA5 14551,2039
8600000US14555,ZCTA5 14555,548
8600000US14559,ZCTA5 14559,7112
8600000US14560,ZCTA5 14560,827
8600000US14561,ZCTA5 14561,1150
8600000US14564,ZCTA5 14564,6027
8600000US14568,ZCTA5 14568,2266
8600000US14569,ZCTA5 14569,2638
8600000US14571,ZCTA5 14571,565
8600000US14572,ZCTA5 14572,2035
8600000US14580,ZCTA5 14580,21825
8600000US14585,ZCTA5 14585,54
8600000US14586,ZCTA5 14586,4316
8600000US14588,ZCTA5 14588,69
8600000US14589,ZCTA5 14589,2988
8600000US14590,ZCTA5 14590,2221
8600000US14591,ZCTA5 14591,616
8600000US14592,ZCTA5 14592,27
8600000US14604,ZCTA5 14604,1687
8600000US14605,ZCTA5 14605,4208
8600000US14606,ZCTA5 14606,11555
8600000US14607,ZCTA5 14607,9564
8600000US14608,ZCTA5 14608,5135
8600000US14609,ZCTA5 14609,17371
8600000US14610,ZCTA5 14610,6898
8600000US14611,ZCTA5 14611,6521
8600000US14612,ZCTA5 14612,15006
8600000US14613,ZCTA5 14613,5229
8600000US14614,ZCTA5 14614,76
8600000US14615,ZCTA5 14615,7080
8600000US14616,ZCTA5 14616,11622
8600000US14617,ZCTA5 14617,9558
8600000US14618,ZCTA5 14618,8277
8600000US14619,ZCTA5 14619,5318
8600000US14620,ZCTA5 14620,11174
8600000US14621,ZCTA5 14621,12513
8600000US14622,ZCTA5 14622,5577
8600000US14623,ZCTA5 14623,8670
8600000US14624,ZCTA5 14624,14303
8600000US14625,ZCTA5 14625,4383
8600000US14626,ZCTA5 14626,12737
8600000US14627,ZCTA5 14627,0
8600000US14701,ZCTA5 14701,16913
8600000US14706,ZCTA5 14706,2647
8600000US14707,ZCTA5 14707,62
8600000US14708,ZCTA5 14708,69
8600000US14709,ZCTA5 14709,572
8600000US14710,ZCTA5 14710,1347
8600000US14711,ZCTA5 14711,674
8600000US14712,ZCTA5 14712,1316
8600000US14714,ZCTA5 14714,214
8600000US14715,ZCTA5 14715,1115
8600000US14716,ZCTA5 14716,847
8600000US14717,ZCTA5 14717,282
8600000US14718,ZCTA5 14718,781
8600000US14719,ZCTA5 14719,1431
8600000US14720,ZCTA5 14720,306
8600000US14721,ZCTA5 14721,75
8600000US14722,ZCTA5 14722,21
8600000US14723,ZCTA5 14723,414
8600000US14724,ZCTA5 14724,837
8600000US14726,ZCTA5 14726,599
8600000US14727,ZCTA5 14727,2269
8600000US14728,ZCTA5 14728,462
8600000US14729,ZCTA5 14729,416
8600000US14731,ZCTA5 14731,537
8600000US14732,ZCTA5 14732,71
8600000US14733,ZCTA5 14733,1512
8600000US14735,ZCTA5 14735,1122
8600000US14736,ZCTA5 14736,84
8600000US14737,ZCTA5 14737,1759
8600000US14738,ZCTA5 14738,1473
8600000US14739,ZCTA5 14739,1175
8600000US14740,ZCTA5 14740,470
8600000US14741,ZCTA5 14741,772
8600000US14742,ZCTA5 14742,103
8600000US14743,ZCTA5 14743,767
8600000US14744,ZCTA5 14744,434
8600000US14747,ZCTA5 14747,873
8600000US14748,ZCTA5 14748,275
8600000US14750,ZCTA5 14750,2059
8600000US14752,ZCTA5 14752,160
8600000US14753,ZCTA5 14753,504
8600000US14754,ZCTA5 14754,287
8600000US14755,ZCTA5 14755,1207
8600000US14756,ZCTA5 14756,28
8600000US14757,ZCTA5 14757,1339
8600000US14760,ZCTA5 14760,8072
8600000US14767,ZCTA5 14767,717
8600000US14769,ZCTA5 14769,430
8600000US14770,ZCTA5 14770,1208
8600000US14772,ZCTA5 14772,1610
8600000US14774,ZCTA5 14774,16
8600000US14775,ZCTA5 14775,1051
8600000US14777,ZCTA5 14777,259
8600000US14778,ZCTA5 14778,0
8600000US14779,ZCTA5 14779,2693
8600000US14781,ZCTA5 14781,820
8600000US14782,ZCTA5 14782,908
8600000US14783,ZCTA5 14783,104
8600000US14784,ZCTA5 14784,390
8600000US14787,ZCTA5 14787,2132
8600000US14788,ZCTA5 14788,13
8600000US14801,ZCTA5 14801,2008
8600000US14802,ZCTA5 14802,358
8600000US14803,ZCTA5 14803,373
8600000US14804,ZCTA5 14804,590
8600000US14805,ZCTA5 14805,439
8600000US14806,ZCTA5 14806,870
8600000US14807,ZCTA5 14807,1238
8600000US14808,ZCTA5 14808,232
8600000US14809,ZCTA5 14809,901
8600000US14810,ZCTA5 14810,5127
8600000US14812,ZCTA5 14812,1304
8600000US14813,ZCTA5 14813,996
8600000US14814,ZCTA5 14814,740
8600000US14815,ZCTA5 14815,357
8600000US14816,ZCTA5 14816,204
8600000US14817,ZCTA5 14817,995
8600000US14818,ZCTA5 14818,953
8600000US14819,ZCTA5 14819,226
8600000US14820,ZCTA5 14820,302
8600000US14821,ZCTA5 14821,1367
8600000US14822,ZCTA5 14822,415
8600000US14823,ZCTA5 14823,1519
8600000US14824,ZCTA5 14824,263
8600000US14825,ZCTA5 14825,289
8600000US14826,ZCTA5 14826,784
8600000US14827,ZCTA5 14827,100
8600000US14830,ZCTA5 14830,8522
8600000US14836,ZCTA5 14836,337
8600000US14837,ZCTA5 14837,2175
8600000US14838,ZCTA5 14838,774
8600000US14839,ZCTA5 14839,317
8600000US14840,ZCTA5 14840,1284
8600000US14841,ZCTA5 14841,368
8600000US14842,ZCTA5 14842,309
8600000US14843,ZCTA5 14843,5196
8600000US14845,ZCTA5 14845,8503
8600000US14846,ZCTA5 14846,330
8600000US14847,ZCTA5 14847,1073
8600000US14850,ZCTA5 14850,25217
8600000US14853,ZCTA5 14853,0
8600000US14854,ZCTA5 14854,12
8600000US14855,ZCTA5 14855,284
8600000US14856,ZCTA5 14856,137
8600000US14858,ZCTA5 14858,512
8600000US14859,ZCTA5 14859,371
8600000US14860,ZCTA5 14860,547
8600000US14861,ZCTA5 14861,522
8600000US14864,ZCTA5 14864,481
8600000US14865,ZCTA5 14865,1128
8600000US14867,ZCTA5 14867,2340
8600000US14869,ZCTA5 14869,497
8600000US14870,ZCTA5 14870,4111
8600000US14871,ZCTA5 14871,1931
8600000US14872,ZCTA5 14872,266
8600000US14873,ZCTA5 14873,977
8600000US14874,ZCTA5 14874,118
8600000US14877,ZCTA5 14877,191
8600000US14878,ZCTA5 14878,260
8600000US14879,ZCTA5 14879,853
8600000US14880,ZCTA5 14880,667
8600000US14881,ZCTA5 14881,89
8600000US14882,ZCTA5 14882,1621
8600000US14883,ZCTA5 14883,1903
8600000US14884,ZCTA5 14884,131
8600000US14885,ZCTA5 14885,274
8600000US14886,ZCTA5 14886,2872
8600000US14889,ZCTA5 14889,571
8600000US14891,ZCTA5 14891,1738
8600000US14892,ZCTA5 14892,3171
8600000US14893,ZCTA5 14893,0
8600000US14894,ZCTA5 14894,463
8600000US14895,ZCTA5 14895,4297
8600000US14897,ZCTA5 14897,314
8600000US14898,ZCTA5 14898,626
8600000US14901,ZCTA5 14901,5158
8600000US14903,ZCTA5 14903,3375
8600000US14904,ZCTA5 14904,6242
8600000US14905,ZCTA5 14905,3706